"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","Time"
93888.4,98049,168819,81610.2,82972.7,147229,39811.7,12.2026
80064.1,84314.4,174963,48638.6,52224.2,132258,54899.5,12.2079
114707,115932,186268,90558.4,89666.7,149537,46848.6,12.2261
61698.8,67049.9,148439,40662.9,47253.5,128139,21108,12.2535
74062.5,83444.7,165570,49147.9,57625.9,128491,48899,12.2579
91686,98650.4,176638,78502.7,85336.4,141966,75698,12.2583
118399,114561,193445,97997.8,95786.4,151791,112239,12.264
77770.3,78981.7,172780,81910,84173.6,148064,40186.9,12.2766
97446.7,103499,182826,54274,61018.5,134957,58492,12.2822
123044,126004,199391,96579.7,94098.6,152524,96374.9,12.2848
88245,92741.4,171993,65274.5,69449.3,138977,72853,12.3016
91991.5,97360.9,167899,50716,51613.7,138349,51217,12.3046
71450.9,79515.3,165023,64812.1,72347.6,138057,29012.6,12.3049
70740.3,76558.2,155468,41718.9,45929.4,128088,41521.1,12.3113
80114.3,86673.3,162381,53556.5,61922.4,133738,31356.1,12.3222
126143,124304,186095,88232.2,85364,149473,130660,12.3311
96622,99872,182791,73289.6,77408.5,144299,59978.4,12.3326
77487.1,87231,159626,56847.6,61985.2,138288,33827.7,12.3385
78112.7,83150.5,158189,46276,52277.2,131250,41347.6,12.3401
91217.1,95256.2,169207,78124.3,85614.5,144432,56783,12.3504
72437.1,72956,161739,115101,111267,158033,77792.8,12.354
94881.5,96790.3,178665,70189.2,71832.6,143362,47156.9,12.3757
64845.6,73135.3,153142,40162.3,47918.7,124910,39089.2,12.3797
111212,112386,189914,88549.1,90885.2,150418,34822.4,12.383
79505.4,84948.8,167338,67722,74586.9,140706,49640.6,12.3911
113193,115451,193506,75724.5,81805.5,143936,58636.9,12.3957
104470,108815,182212,79168,83318.1,146132,58112.2,12.3958
122630,119622,192802,114250,116793,152636,93979.4,12.4015
70564.9,78214,153121,54685.3,61424.5,135759,26864.9,12.4249
87204.7,89752.3,174647,87190.2,95292.1,143594,65626.6,12.43
84799.7,87768,171830,68546.4,74777.2,141682,33814.2,12.4507
83022.9,89236.6,168417,51222.7,56315.8,134147,49817.5,12.456
110885,114516,182384,97412.7,99682.2,151194,68318.4,12.4563
90550,96469.6,166216,70816.8,75005,142124,55448.9,12.4597
92967.5,92060.5,168803,46362,49989.8,134486,44047.6,12.4603
106758,111354,185759,69295.2,74597.8,141188,112365,12.4621
83617.6,84252.6,163914,61911.9,68924.5,140967,36320.3,12.4652
112534,113833,182794,89090.4,87115.3,152333,85985.8,12.4662
109805,115491,183682,70300.5,74063.2,141857,100621,12.4666
92222.4,95966,168215,97146.8,103970,149022,88447.4,12.4701
116071,109006,197087,112295,112873,156194,77672.1,12.4705
82345.4,88348.6,166079,48572,51462.7,135269,40218.7,12.4756
102814,100670,182053,69715.8,71074.9,149243,12508.3,12.4848
88846.2,96840.4,162239,61530.5,66988.1,137710,53654.9,12.4877
82117.1,89360.1,162463,66803.9,72738.4,141641,40648.7,12.4903
85686.3,87287.3,167550,82024.7,87253.3,145277,45029,12.4924
93365.8,94960.9,174878,58791.8,60648.8,137941,44955.8,12.493
89234.4,96658.1,179070,47499.8,52241.2,131705,53386.8,12.5094
81331.7,84945.9,171841,73504.7,81031.6,140561,35955.3,12.5214
82752.2,87542.5,162863,75533.6,81092.5,144184,59622.7,12.5516
78141.3,84789.9,155387,93753.3,103325,145388,48777.7,12.5666
139984,138479,196390,86136.6,82954.8,150614,113117,12.5931
119247,121352,187857,94531.4,90477.2,154587,107150,12.6035
98537.7,102464,182674,79577.3,82839.3,145087,72027.4,12.6116
101498,97147.3,182589,78388,76088.3,148082,49529.6,12.6138
134313,130535,195337,111509,109600,152832,60831,12.6152
82774.1,79519.1,171199,95996.9,99624.2,152115,45033.9,12.6254
144170,136392,202834,113360,112669,155976,86098.4,12.6296
77009.6,85398.8,157326,52709.3,60115.4,134662,52777.8,12.6316
92989.1,98783,169373,61740.6,65401.9,140305,55034.7,12.6545
83649.1,90524.9,165646,60852.8,67412.7,137798,45514.2,12.6597
94507.6,99666.8,179477,66611.5,71928.6,145434,52272.3,12.6803
138939,135322,202642,74504.8,71165.9,148127,80987.9,12.6825
80991.7,86205.6,163319,78545.8,91290.7,141150,45338,12.6914
72485.2,78377.8,155039,111365,118181,151616,50494.3,12.6963
67010.4,74582,159797,48658.4,58493.3,128709,15518.9,12.6982
75595,81811,162501,54745.8,61525.3,129131,40245.1,12.6994
110564,113088,187147,91481.2,94351.3,147893,105251,12.7081
77040.6,83498.7,159858,63577.9,72036,135934,60365.3,12.7138
77348.2,87191.1,161736,38771.1,45049.1,127468,53419.9,12.7342
115698,106039,189850,114417,111392,159401,53881.5,12.7368
117262,114044,191538,68495,66332.7,144925,91361.2,12.7403
75822.5,83329.3,169532,56391.3,65547.1,128505,48542.6,12.7427
76008.1,85479.7,170360,61792.5,69843,138097,56740.7,12.7507
72393.5,80523,152281,46293.7,51463.3,134131,40914.7,12.7582
71211.7,78678.1,155316,61153.5,71481.1,134638,37330.3,12.7637
71200.6,77380,153724,71673.5,77800.5,141866,46709.4,12.7972
120095,122012,188526,101015,98382.1,152597,93203,12.8048
91251.4,98722.2,168426,46955.5,51312.1,134091,42656.5,12.8058
101268,107865,185739,99752.7,101984,152124,32661.5,12.8089
109610,100952,190211,109407,104360,162035,51333,12.8116
90175.5,101037,175197,75725.9,80552.4,143764,42021.9,12.8313
85500.7,90969.7,167565,80168.3,88340,144781,45082.8,12.8316
74058.4,80307.7,161464,64850.6,72638.4,139065,33409.7,12.8462
125915,119650,201153,104527,101610,158303,43661.3,12.8485
74382.1,78240.5,160372,78837.5,89203.3,140384,39923.6,12.8849
103693,107175,190066,67960.7,68541.3,141336,91281.3,12.91
92301.1,98006.2,178779,117744,121619,155622,61376.5,12.9125
114208,110393,190875,87499.2,89208.6,148911,111777,12.924
116341,109388,182660,109599,112725,152906,143932,12.9247
86861.3,89845.1,172276,84065.8,92146.3,143761,87337,12.9254
74865.3,79951.3,159783,51720.9,61129.4,130799,28947.9,12.9302
61455.1,69141.9,153438,50177.1,61382,128812,57011.6,12.9498
95915.4,102212,175266,50427,57074.5,132892,49715.1,12.9603
77809.6,87030.6,172089,62342.6,68681.5,138604,34129.6,12.9683
82770.8,84271,171886,65391,72894.3,138058,27474.2,12.9751
96376.4,97559.1,176508,91722.1,95546.5,148580,126079,13.0482
78726.7,85836.9,169811,65212.5,75364.8,135562,38571.5,13.067
118959,112153,189676,74854.3,70330.5,148785,74350.1,13.0728
67026.1,69777.2,161526,55744,56874,140589,8741.45,13.0808
89564.1,94944.3,175205,60980.2,65019.5,140894,55810.7,13.0817
120421,127961,190496,107482,117647,151198,40216.5,13.0875
82642.1,85804.6,171844,65676.6,73415.3,140777,61737.6,13.0943
134121,134518,200315,85729.2,85641.7,148531,68854.4,13.1217
111352,106737,193257,112906,112193,155448,99158.9,13.1313
117059,119769,184029,84588.1,89132.8,144756,71153.6,13.1372
112604,113579,190339,79207.2,84985.1,146733,50415.1,13.1525
107302,108739,178851,79321,81104.9,145547,77382.3,13.1684
82987.9,89957.6,164524,55213.6,60217,136459,46227.6,13.1816
124721,120848,193776,91082.6,96154.4,148923,116648,13.2046
116169,108118,189705,116431,114205,154873,179703,13.2049
74770.1,80382.2,158843,54174.3,60412.4,133619,45351.5,13.2072
103770,102646,190299,49295.6,52396.2,134159,45946.9,13.2074
69762.3,78705.8,158309,51445.7,55868.7,136217,31068.3,13.2122
79297.4,86409.4,163202,48488.8,52336.2,134334,37974.6,13.2135
73043.4,80512,163468,54744.5,65052,134273,26314,13.2195
113371,112034,187147,103030,101631,154538,49352.4,13.2207
117679,121415,193862,80713.5,88325.1,145123,87617.4,13.2217
60035.7,64755,148901,42110.6,50314.5,130612,23005.1,13.2327
73959,78519.2,153397,76326,86577.4,144500,81253,13.2396
65394.1,69777.2,158889,50878,57601.1,133350,37185.6,13.2721
106129,106727,187285,61238.8,66609.3,138959,40354.7,13.2739
92799.9,97426.2,168349,58796.9,60272.5,141714,81030.5,13.277
96328.1,104001,182077,62291,65239.4,141994,48762.3,13.2914
71044.4,75314.9,163557,43025.1,49222.9,127578,43616.8,13.2936
86516.7,92522.2,176029,60757.3,73750.1,134659,52884.6,13.2974
132696,130283,196069,104020,105225,153051,181066,13.3077
86746.9,90985.9,177290,77029.2,84299.3,143603,80585.9,13.3123
111974,103811,193643,104234,98053.4,154790,119657,13.317
105763,112406,177009,70876,76317.2,141430,53439.1,13.3388
101826,103775,178716,64532.8,71033.8,135037,62592,13.3468
79128.5,87085.1,175883,44296,50284.3,127345,33689.2,13.3642
79840.1,85930.4,163266,93639.4,106144,146132,62968.2,13.3744
100312,102645,183585,48521.3,53272.8,129108,79106.5,13.3776
74328,80758.8,160266,43195.2,50823,123160,40370.9,13.3948
109125,114323,183887,72173.8,76921.5,143869,70495.1,13.4024
76204,84219.4,164228,42793.8,48335.4,130944,33986.6,13.404
70150.4,77384.7,159459,45313.7,53530.1,126337,54833.2,13.4136
82292,87133.9,160287,65315.8,69089.2,137943,48773.7,13.4177
76208.1,80699.4,161706,71744.1,80043.6,140311,40400.5,13.4191
67181.5,74929.6,153313,61232.8,74450.2,135859,19960.9,13.4204
93067.7,96723,178692,69673.2,68945.2,143560,30106.7,13.4266
119602,113384,190215,120757,121561,156350,55231.3,13.4304
69286.7,75659.8,155050,53233.8,58624,134236,36156.4,13.4383
90341.2,95333.1,172254,68050.4,76717.1,138552,60754,13.4447
78748.6,86965.7,161716,50688.9,57191.8,131574,28720.7,13.4535
81783.4,83445.4,167631,96561.4,102529,148015,37551.6,13.4733
76513.9,82813.5,163583,66307.9,76434.7,138189,41721.4,13.4834
114497,115067,185823,78444.8,80627.7,145378,77811.1,13.4915
92640.6,92674,170237,62546.6,65608.8,145564,49259.2,13.4918
96763.6,101806,178926,85869.4,88901.3,148913,46046,13.5043
65296.9,72937,150426,41039.6,48772.6,128050,32399.7,13.5112
91515.5,96884.1,179621,53793.9,62889.4,130401,60444.3,13.5142
82132.5,88229.9,168375,47971.3,51608,133391,45692.5,13.5185
77171.7,84325.8,159656,72433.5,83679,140553,37501.1,13.5332
89531.3,94097.8,165428,57700.7,63100.7,137770,51168.3,13.5368
122396,123925,196950,69058.8,71337.8,144996,52821.4,13.5481
85165.8,92357.1,166171,59122.6,63880.6,140182,33127.8,13.5708
124741,129048,194083,112827,113705,154975,90255.2,13.5811
87282.2,94117.7,179023,50281.9,54702.3,130464,37057.8,13.5832
93221.3,95639.3,175773,103712,107828,151872,100173,13.593
70096.4,73498.9,158024,55089,59762.3,135908,38429.7,13.5957
94470.6,95972.5,183356,94715.7,100645,149491,76336.3,13.5964
84945.8,90197.5,165112,64051.8,68628.1,141138,29230.4,13.6013
105568,100278,179945,63711.7,60262.2,143439,42339.9,13.6059
98243.2,100502,184179,74817.6,76101.5,145908,46342.8,13.6193
97243.9,87441.8,180204,51553.7,52147.5,141721,44115.9,13.6259
90774.2,95574.4,176250,72781.7,80389,141383,53374.6,13.6555
88892.7,97306.5,169334,60301.3,65541.7,135451,47489.2,13.6638
101190,104315,182680,73389.2,73974.1,144998,95124.2,13.6643
76039.6,81726,172587,52440.2,56627.4,134820,37761.7,13.666
78440.6,79952.4,165091,67861.8,70358.5,143813,31408.5,13.6792
88289.1,97004.5,168603,75456.6,82615.7,142252,30648.1,13.6841
110041,113923,186889,67359.8,70182.1,144130,40697.1,13.693
97633.9,103002,179685,53267.8,58418.5,134605,49897.4,13.7003
84667.1,91614.9,175617,55518.1,61328.7,134971,44950,13.7076
106366,109391,190383,96198.8,100618,149065,99910.4,13.7083
85178.3,91657.8,161934,55475.7,61872.5,135744,51487,13.712
94331.7,99112.9,182667,95540,104964,145738,98627.8,13.7194
87329.6,94089.5,165995,50383.8,55833.2,135211,52291.4,13.731
63326.4,68912.8,152031,61860.6,72685.1,136722,26841.8,13.7484
129309,125294,199704,121794,115339,158640,136366,13.7584
80268.3,87653.5,173131,60927.4,67949.3,135898,22071.2,13.7625
88994.4,94202.2,175496,53308.6,58414.3,134739,50728.1,13.7665
80443.4,86239.4,166292,60121.1,67192.4,138190,35181.7,13.7814
120857,115130,188765,102821,96606.4,158057,101251,13.782
81637,89429.3,172956,53377.4,60658,131209,41970.3,13.7887
122486,122176,189336,85191.1,80639.9,152369,95896.6,13.8086
119698,121096,191376,93883.9,95813.3,150101,85572.7,13.8247
84491.4,85183.9,169491,109381,114234,151506,129520,13.8436
83013.7,88455.4,165594,64342.8,72615.3,138434,57006.4,13.8615
105872,97251.3,186052,74380.4,70749.8,151761,42312.5,13.867
77378,84355.3,158835,75471.7,86027.6,137855,37551.4,13.869
80546.2,88933.7,162781,96572.7,105853,146441,35947.4,13.8733
87893.3,89910.6,171627,100213,100912,152651,40026.6,13.8747
89627.2,95077.3,179250,79674.7,86877.7,144565,66534.7,13.8791
76045.3,81194,162871,56971.4,60543,139483,26357.4,13.8815
101971,103002,186979,62828.3,65111.1,140868,45374.7,13.8899
101495,106247,185721,81656.8,88510,147928,71576.2,13.9124
83017.4,78057.5,169738,78237.5,87893.4,138529,17477.5,13.9274
71378.1,79155.8,161847,63867.3,71917.2,139748,25439.4,13.9337
87818.9,87950,178861,65891.7,72405.6,138876,33485.2,13.9986
80844.1,87291.3,165684,76381.4,85936.8,138595,60151,14.0072
113483,111848,193126,64780.2,63167.2,140843,103465,14.0087
112414,111887,193338,89140.5,89160.5,148642,77957.2,14.0191
82403,86179.2,172044,63894.6,71873.2,137982,57592.9,14.024
106027,112012,186281,97804.6,102259,150200,59309.4,14.0291
78015.5,81936.1,164784,67872,74419.5,140443,41214.1,14.0297
98177.3,97408.8,179892,108877,106336,154835,47894.6,14.0426
107472,109048,186034,90693.2,91003.3,151496,100949,14.0722
95207.5,101696,173040,77061.4,84409.8,144940,82170.6,14.0959
82025.3,88970.5,164406,94431.8,103989,145592,58575.2,14.1062
133751,130130,201216,102199,101560,155135,112303,14.1205
65195.2,70697.6,150914,42968.1,47937.6,127032,36841.6,14.1322
80916.8,84857.3,164867,43968.7,47981.1,130725,40501.7,14.1355
103656,104160,181997,84213.1,84566.6,147839,117443,14.142
100103,103859,179115,61819.9,67928.1,136513,67184,14.1421
125217,122203,196577,97930.9,95550.6,153031,78466,14.1593
76960.9,81438.3,165566,44977.8,48939.4,128610,26749.1,14.1612
57447.4,64074.9,148573,35522.5,42807,121834,23797.4,14.1735
82453.1,90412.7,165239,75358.2,82354.2,141285,40728,14.1844
78048.9,84382,164512,63607.8,72719.5,138143,27298.5,14.1939
102687,105464,178033,79340.4,81656.2,145881,48765.3,14.2133
58200.9,61704,149078,63872,77554.3,133627,22522.2,14.2202
90546.6,90485.9,176967,58122,61379.4,136138,37798.4,14.2302
104989,108595,184327,78521.6,81005.7,149312,59293.5,14.2418
98402.5,98107.9,173432,98926.2,94227.4,151594,43662.3,14.242
81106.5,86829,173086,73026.6,80960.6,143970,70076,14.2475
79379.4,79675,164635,77472.2,84795,143884,26026.7,14.2721
104711,109044,176415,74662.1,79007,143962,56090.2,14.2751
74967.6,84128.2,169298,53031.4,64507.5,131144,55190.3,14.2793
78391.6,87187.6,172237,55112.6,64237.6,134340,51663.2,14.2859
99298.1,99704.6,178808,54919.2,52798.1,141120,53859.4,14.2868
94049.7,99957.5,177356,52402.4,58084,135323,56778,14.2952
107041,108509,189244,72303.4,74668.3,142507,87329.1,14.3133
74507.7,82796.9,156494,73720.7,84704.6,141152,38596.2,14.3178
113935,115557,194058,91285.7,95064.2,149057,73482.7,14.3275
89425.4,97454.1,180578,65482.4,72188.6,139485,28705.9,14.3305
98384.9,102937,177070,83710,94323.9,144368,65679.9,14.3454
108215,111724,192082,77019.3,86297.3,141560,49138.8,14.3839
75787.2,84973.7,158746,55511,61172.5,134626,34097.9,14.4049
92400.5,99399.9,170488,52157.9,55312.4,137620,34444.8,14.4197
113702,115285,182635,63614.1,63884.1,141196,44290.3,14.4217
99537.4,106291,176961,71893.3,79636.7,140925,47996.6,14.4268
93473.1,94016.2,172617,48110.4,53693.4,130805,47591.6,14.4306
64261.6,69489.7,152350,62816.8,72581.2,138359,27600.6,14.4519
110050,113023,183409,95130.8,94647.3,152197,97236.6,14.4575
95793.9,100992,176666,70976.1,76479.6,144413,71607.1,14.4709
105502,108280,181321,101799,108861,149984,102484,14.4745
102354,108834,185932,63946.7,71923.1,136028,67533.7,14.4755
113761,117290,189133,94700.3,99153,149370,52593.6,14.4927
100393,107689,183124,68347.3,71938.1,138602,63126.6,14.4944
75771.1,80098.6,168031,60246,70202.4,136689,40157.9,14.5061
90976.6,94899.2,168622,69559.1,71536.9,141487,43445.8,14.5065
81593.2,84122.9,163090,45001.5,48739,133751,55993.3,14.5082
64583.5,71539.6,156076,46434.7,55870.4,127588,35306,14.5119
117136,115616,196002,99396.4,102810,152319,62254.8,14.5126
106168,114866,185712,67784.5,74201.7,140725,65823.3,14.5178
76247,85051.2,163034,71659.7,82610.3,139329,31845.9,14.5192
77785.2,86523.8,161729,38664.9,44421.7,123553,44919.7,14.528
83253,91542.1,176512,63203.8,66851.2,141593,38370.3,14.5439
121341,118761,193869,90400.5,99086.2,146878,166560,14.5766
84409.1,95494.5,159699,47720.9,54058,129088,45685,14.5872
74644.5,82793.6,164685,58377.8,69782.8,135378,25858.4,14.5884
102503,102193,176159,62935.5,63399.3,141764,41835,14.5885
85976.3,92425.1,161971,58071.9,64498,135212,50844.6,14.5921
110638,105345,191996,63118.6,63677.8,145435,86349.3,14.6073
63421.6,72260.7,151229,75213.1,84149.9,143823,26833.5,14.6077
87331.4,89936.8,176616,68656.4,73767.6,136450,40032.4,14.6149
125409,127253,190758,92945.6,93195.5,153490,77467.4,14.6251
68331.8,76820.4,155536,39317.4,46570.3,122212,28856.1,14.6365
99392.9,103026,179507,79237.2,85144,143561,96044.3,14.6365
88267.2,95694.6,178655,74149.2,84022.3,138347,37876.8,14.6374
108155,109042,185932,76630.2,78483.3,146543,74204.3,14.6449
67003.2,72943.7,154642,57148.4,68707.5,134088,21531.1,14.6449
112551,114522,186276,69881.9,70447.9,142559,97824.5,14.669
84689.8,83423.5,168366,102168,108146,149816,72483.8,14.6735
87718.3,92166.6,169752,82583.5,91960.6,143853,76048.9,14.6826
94637.9,96662.1,175009,89967.3,100200,144926,60756.2,14.6885
71943.9,79053.7,157794,55525.3,66367.5,133652,19694.9,14.7361
125480,118882,194869,82991.6,83164.2,148001,125194,14.7539
89217.4,83158.7,178926,58820.8,60336.9,143909,34976.3,14.7563
78124.9,81373.7,158920,52192.3,57443.5,134451,60827.9,14.7616
99858.6,108497,181322,77114.4,82888.2,141267,43336.1,14.7626
114266,109876,189815,80351.8,77266.9,151841,72296.7,14.7733
100307,104991,177114,78357,85321.4,145730,51679.8,14.7865
86926.9,92302.5,176701,88709.4,97035.4,145511,41918.3,14.7875
74531,79842.2,158935,51003.1,59495.7,128851,52468.3,14.8076
98724.8,105805,181946,50942.7,55243.7,131796,47795.1,14.8077
93307.5,94831.5,172596,98664.2,102796,151132,75841.9,14.8198
94079.2,96811.8,176318,103439,112160,148472,38247.3,14.8291
82888.8,88877.2,162932,51676.6,54346.7,132560,27615.5,14.8341
76010.1,80547.8,165696,51595.9,56012.3,134728,39009.8,14.835
99232.5,99002,179171,110363,109211,152508,98303.9,14.8378
102896,108776,179771,60439.2,66987,133684,61827,14.8471
93839.2,93937.9,174592,101741,100403,155789,68075.6,14.854
71730.1,79912.8,159671,41107.9,47228.3,124496,49703.3,14.8641
70905.8,77771,168513,65576.9,72398.9,137968,41382,14.8722
78251.7,85059.1,160615,43836.7,49850.6,129312,38944.9,14.8729
61597.6,68723.9,153563,52762.3,62216.7,128875,68374.1,14.8833
74579.8,83068.1,160103,49954.4,57239.3,131811,54313.7,14.886
117529,118860,193277,75844.4,76709.7,145500,124455,14.8863
108819,108331,191569,93043.3,90521.4,153142,78905.7,14.8929
82337.9,88507.9,174493,39804.7,45806.1,127131,23270.7,14.898
81865.4,82629.3,166009,45680.6,48297.6,129712,29808.7,14.9083
73391.7,75332.5,159946,67392.1,78167.3,137237,33431.4,14.9251
75214.1,83938.6,154333,61609.5,69211.8,138827,37784.8,14.9275
108747,108527,182381,93526.7,91596.9,152086,34723.5,14.9463
67922.8,74053.2,152422,81596.4,90745.8,142486,55743.8,14.9576
79332.7,86923.2,162031,67424.8,73531.9,141972,45081,14.9704
102483,110570,183623,58432.9,61323.4,135959,47678,14.9903
91903.9,92654.2,179563,93277.2,96985.1,149031,102495,15.0003
98099.1,103205,180773,67189.3,72075.4,141859,43001.7,15.0019
113654,118349,189921,62084.1,65756.6,139752,63528.8,15.0201
80545.1,86895.5,156419,56550.9,60513.9,138982,40890.7,15.0283
80626.8,87681.9,162869,41863.4,46329,128394,33330.4,15.0334
