"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","Time"
91641.1,97311.1,175396,70824,70035.6,144309,42923,59.9636
93648.4,98541.5,183767,52035.7,51993.6,133658,33162.5,59.9688
74909.7,78910.4,159361,71628.4,77111,140771,48692.7,59.9701
76618.2,72133.9,166898,88294.6,91678,151086,39405.7,59.9918
102164,106079,186291,65467.1,70566.1,138429,46703.8,59.9956
66768.9,72103,153081,56386.1,61209.9,138041,30561.7,60.008
95830.2,104593,171205,48665,50086.9,134959,32899,60.0081
157071,137676,212539,96831.5,87348.7,153564,69174.8,60.0237
95251.6,100950,180616,70138.4,75472.1,141038,39339.7,60.043
65558.7,74455.8,151109,49888.7,55580.4,134297,21911.6,60.046
104883,107915,184151,55971.7,58236.7,139513,58009.9,60.0601
111758,110374,183199,92769,93394.5,149423,40754.3,60.0629
102715,105069,189981,60229.1,62070.7,138318,43596.8,60.0749
100142,95749.3,183274,86003.7,79495.3,155164,40604.8,60.0929
84746.3,89162.6,163484,51992.8,55139.3,135236,33693.6,60.0974
106914,108804,182881,92592.8,92489.4,150324,39199.3,60.1068
71438.8,78625.8,160384,51401,57006.7,131373,36701.6,60.1133
56368.3,61768.4,148340,49730.3,57914,131715,22587.6,60.1145
108467,107239,186773,92033.3,90660.3,151274,85794.4,60.1181
62851.3,67654.2,148467,52492.9,56411.5,132612,12004.9,60.1188
95621.7,99312.6,179267,70782.4,72597.5,144394,23080.8,60.1224
105479,107892,176755,58903.1,59083.3,140978,41188.9,60.1287
126237,119402,199042,96909.6,96103.6,152098,76704.1,60.1324
93849,94689.8,170522,87146.8,86091.8,150371,40948.1,60.1709
98044.9,104263,176782,62739.4,67165.1,139149,37869.2,60.1773
95592.9,95092.3,186490,73810.9,76733.1,144639,39683.8,60.1904
93627.9,92016.6,182108,50679.7,52343.2,134918,25801.3,60.1942
78439.6,82337.8,159866,61766,64570.4,141361,21095.3,60.1952
97492.2,91115.7,186308,68420.3,69534.7,142120,75514.1,60.1962
120839,118601,192769,62642,60583.1,144731,72777.8,60.1967
71802.2,76300.8,159405,55204.6,59889.4,135035,28000.7,60.1997
82533.1,85856.7,162837,46789.6,50241.4,134054,24412.5,60.2236
92783.3,98285.8,168103,52552.2,53160.4,138869,49317.2,60.2243
106483,106786,184201,69571,69315.1,145812,100422,60.2268
111333,103613,184203,96911.1,99014,148774,95826.2,60.2386
116987,121758,190045,82968.6,82478.6,145340,36967.9,60.2423
75512.4,81003.1,163385,71259,78739.6,141838,25854.9,60.2437
74195.7,79936.8,157963,47635.5,51029,133977,36293.1,60.2473
91027.9,94392.1,172070,64697.1,67375.3,144604,48629.3,60.2605
70155.3,77856.9,161971,37969.9,43587.3,127385,16233,60.2747
91303.7,87693.4,177260,42852,44462.9,128238,38759.9,60.2792
135633,136290,202905,61270.4,62082.6,141227,63654.5,60.2825
75284.4,84487.1,157386,55209.7,60000.7,138080,19166.6,60.2838
121003,115716,197760,83372.6,83407.7,149893,69385,60.2857
90333.8,92327,168429,66431.6,67840.8,145004,28991.1,60.2891
94382.8,94396.8,169970,69713,72631.5,145571,39739,60.2914
101475,100471,181983,54552.8,57459.7,135016,44225.8,60.2926
123500,123249,193660,69702.3,68839.2,143718,62594.3,60.2962
63766.3,65016.1,156152,60304.6,66586.8,140596,14030.4,60.2979
82686.3,85365,167920,66399.3,66846.7,141742,28904.6,60.2995
94405.8,92237.5,178985,44803.9,46359.9,131748,40167.2,60.3233
86436.5,88588.6,177134,84633.4,82862.4,149186,33155,60.3258
121913,118061,199128,88072.4,81676.9,151672,46751.3,60.3289
78177.4,82143.1,167548,64270.2,70099.1,140675,66601.5,60.3302
95137.1,95336.4,179634,66343.4,67903.6,138900,44010.5,60.3384
105289,108391,186787,59896.1,64554.9,135892,90660.2,60.3475
99819.2,106773,175976,60428.7,64057.9,137949,34520.5,60.3598
129082,117482,193339,125771,112915,159917,210063,60.3606
123886,115439,191982,86789.7,84053.1,148093,61382.9,60.374
102031,105674,182904,56422.3,62193.1,134060,20980.9,60.3762
114790,115261,182460,61880.9,61769.5,140832,45945.4,60.3811
79522,84717.4,162579,42981.2,45683.5,131186,29672.6,60.3854
84073.7,82044.1,171212,40137,41584.4,128858,29422.3,60.3866
109665,111396,183504,62966.1,62700,141443,43143.9,60.3922
98243.4,99893.3,179169,59138.1,59448.3,137665,26250,60.3957
104153,109190,180527,63454.2,67050,141941,59060.4,60.4197
107522,109637,182701,60151.9,62123.6,135234,62951.4,60.4207
77971.6,84595.8,157497,50612.5,55962.4,133539,37264.6,60.4234
114499,119043,186457,81903.3,82850.2,150897,47495.9,60.4254
110920,113714,180204,79179.4,81664.4,141057,116098,60.436
106047,111915,183112,51250.7,54621.6,136230,35528.6,60.4382
74893.1,83236.8,159134,53973.1,65594.3,131431,43431.6,60.4458
64089.1,69220,152851,37995.5,40411.1,126168,15514.7,60.4652
88577.3,93077.8,176751,60446,64038.5,138832,24950.4,60.4725
124686,117240,196821,89321.2,91254.6,148957,47659.2,60.4813
100929,100867,178768,69212.1,69592.9,146366,30376.3,60.4871
125217,120615,192900,88927.9,81681,154682,46291.7,60.4937
101638,102000,186806,53590.9,53641.9,138690,44904.2,60.4968
127376,118326,198835,103477,100201,154641,136256,60.4969
88992.9,89063.6,165705,70832.4,79677.9,139239,55131.9,60.5061
70207.1,70904.1,158210,89889.7,101481,143705,34698.8,60.5075
77964.7,86090.4,159516,44761.3,49442.8,128183,25935.6,60.5366
138646,127838,200776,108539,102059,160077,94982.9,60.5436
61692.5,68737.4,148493,44229.9,49265.4,130966,28848.9,60.5535
113118,112331,187276,81315.1,84425.4,145734,81255.7,60.5588
79082.7,86799.1,166022,50308.7,56651.1,128929,28675.5,60.5624
100094,100324,186977,64365.5,70792.5,137838,27608.4,60.5689
77712.4,81820.8,162102,77650.6,86647.1,146336,17593.9,60.5749
98987.8,99660.8,182681,103607,107568,151827,116042,60.5782
97761.7,101496,176061,49317.5,53189.1,136373,26639.7,60.5829
59806.8,64727.1,152998,63262.9,77922.5,133255,14379.9,60.5866
77906.6,79611,167387,48488.3,52328.8,135992,21475.2,60.587
89123.1,92802.8,173033,47948.5,51021,134570,32764.4,60.6039
111269,112077,179282,89328.8,89789.8,151764,68656,60.6091
106057,111197,183477,55411.1,59774.1,134178,66758.5,60.6157
114131,117408,189578,86325,89925.9,145822,89314.1,60.6197
76180.4,82680.6,163336,44403,48874.7,131374,25274.6,60.6258
138054,133456,200735,81026,80881.5,149122,76349.6,60.6501
82575.5,82458.4,173221,77997.3,88560,140779,78369.3,60.6639
86704.1,90584.1,163100,56976.4,61359.8,138888,30099.3,60.6683
111942,110365,189642,63609.8,61088.2,145426,80670,60.6819
115018,115880,193096,56367.2,58612.9,140698,36690.7,60.6878
122195,117945,190313,91669.1,90557.1,151801,41146.5,60.6883
77438.2,86085.8,166393,39132.3,44235.2,127817,28743.5,60.692
80438.1,87715.2,164614,45573.9,48585.4,135118,14315.6,60.6944
119453,117262,194137,51734.6,53104.6,134136,54290.3,60.6946
110393,116858,183710,62841.4,67325,138833,55210.4,60.7121
106339,115144,188824,61051.5,63519.4,138072,36508.5,60.7204
105298,106212,183556,66912,69685.3,144832,53496.2,60.7228
82802.7,80734.9,172483,93054.9,100348,148884,34117.5,60.7344
101947,104396,179956,71996.7,72503.6,143400,36311.6,60.7424
101757,105834,181582,61988,64010.5,143186,18648.4,60.753
119691,118166,191854,79515,81134.3,145069,94891.3,60.7622
117534,113571,188930,103386,99219.3,153561,87801.2,60.7634
97376.4,101238,184875,73897.3,78123.4,144664,66226.7,60.7815
105963,109810,178697,64395.9,66610.3,143727,31780.4,60.7963
112293,110371,190425,93615.2,95089.6,151988,50764.3,60.8043
81454.2,86850.1,162341,64723.1,70049.5,141440,65536.7,60.811
94416.5,99668,184180,49459.9,52663.1,133912,42146.6,60.8293
75151.4,82563.3,168311,42904.7,47104.9,131008,25226.3,60.8339
94870.8,100575,180418,57681.1,60901.2,134041,64621.5,60.837
107945,109545,185399,70630.8,72452.1,141769,63918.6,60.8372
104847,104096,183826,68080.5,69105.3,143601,80855.7,60.845
84174,89691.1,165341,48494.4,54471,132440,66382.8,60.8459
96303.1,94718.7,175927,73849.5,73971.5,145860,94957.3,60.8839
91277.7,99136.7,173001,52446.8,59326.8,135171,23033.3,60.8893
93219.9,98948.4,175629,70737.4,76083.1,143535,34272.1,60.8947
96399.7,100811,185838,59583,62142.8,141524,51928.9,60.8979
64816.7,72024.4,152431,48801.1,55536.9,134458,25873.8,60.9062
135961,134722,201043,118977,123781,154851,63725,60.9122
126324,122314,199841,97331.7,95297.6,151700,95863.2,60.9249
112752,117587,189690,54684.9,54425.4,138697,37381.2,60.9255
108341,102615,189164,47117.5,46599.7,134534,25733.7,60.9264
137352,135765,199692,84744.5,83480.1,150830,80995.5,60.9303
112468,117068,193900,87909.8,99052.9,142317,69848.6,60.9648
124732,126311,192582,59474,58612.8,141615,64564.3,60.9674
125889,126877,188554,83997.5,85719.5,147245,73973.3,60.9717
122441,110745,196836,105758,104399,155091,94241.6,60.973
135407,124706,201016,96321,93275,156057,108955,60.9752
74455.8,79723.5,162190,58778.9,64299.2,134616,31203.3,60.9844
96645.2,97483.9,180719,76849.8,82128.6,145033,72978.4,60.986
115184,113666,183321,106107,99483.7,159275,102312,60.9989
82698.4,88836.7,168339,50099.7,55948.2,131333,57263.2,61.001
110961,113200,194369,91409.5,93628.2,151078,46664.6,61.0213
119041,118479,191896,67907,64860,148390,32481.2,61.0271
96948.2,100447,180083,74720.8,80838,143785,72185.2,61.0342
85348,90127.2,172896,72055.2,77663.4,141741,29520.4,61.0361
114416,111042,192791,65474.9,66577.4,144947,42930,61.0641
103397,109044,179324,44533.8,46111.2,130684,57155.1,61.0665
90255.9,86723.7,179451,53102.3,57563.1,134804,36573.7,61.0677
124150,121695,191700,84796.9,79807.5,151003,76656.5,61.0957
77427.5,84584.1,157286,54676,57980.3,136097,29743,61.1032
75233.1,84181.8,157409,48559.1,57373.4,128793,27060.7,61.1246
69106.7,75121.5,157128,79258.4,88473.9,141886,30868.6,61.1251
96801.9,100469,183077,64534,70050.1,141534,63146.4,61.1257
99050.6,99049.7,182907,80668,83592.6,146063,101833,61.1351
102939,105787,183926,69039.5,70995.3,141583,46019,61.1443
83177.8,90841.2,172861,48850.9,54113.3,131855,50692.9,61.1496
116135,112388,193143,75841.6,73284.2,148781,69556.3,61.1544
93020.3,100138,174532,60587,64599.9,141520,35817.9,61.1573
102585,107490,186476,88298.5,98132.2,146140,64757.4,61.1782
108981,109970,184053,75729,79992.3,145057,46277.9,61.1838
119516,119052,184596,89159.4,88385,151658,84399,61.1843
85660.7,92043.4,162663,63947.5,65302.3,144760,18216,61.1977
97653.8,99543.8,184033,72223.3,73224.2,147745,80807.2,61.2045
104258,107968,176925,54427.1,58221,138217,40996.8,61.2083
97343.3,103527,176596,50819.8,54595.8,135177,34757.1,61.2117
61549.9,67281.8,151995,50253.2,54942.6,135291,28028.5,61.2202
89678.3,92174,179505,77479.5,86494.3,141103,100392,61.2295
97808.7,102690,173211,56689.3,59875.5,141309,80248.5,61.2334
140134,133688,200763,104580,101035,156330,95375.6,61.2358
89789,99724.1,178854,59842.8,65196.5,136209,36543.6,61.2362
74587.6,77018.5,162422,59494.7,62906,141568,16491,61.2395
129739,126395,199560,86482.1,88570.5,148926,90945,61.2402
118666,120855,186448,86362.6,88317.6,151098,47174.6,61.2696
81970.6,83457.2,161542,43763.4,46954.2,131003,23461.1,61.2908
89194.2,96497.6,169938,95193.4,102948,148664,35695.4,61.2988
79348.4,81966.7,175059,53815.8,57619.6,139267,32350.3,61.2995
116313,117127,194131,98777.7,100805,150730,63422.4,61.3049
100609,101591,176748,67966.2,72069.4,142190,80469.4,61.3207
89408.2,85938.6,172432,70200.4,67459,148498,38012.8,61.3214
108253,109908,186596,62025.7,63960.3,141979,46470.3,61.3311
127394,122365,201164,91336.5,88763.1,153241,72823.3,61.3578
94736,97467.2,181911,57603.3,57817.7,135291,39346.4,61.3589
74995.2,70961.5,163691,83829,83511.6,149351,39953.7,61.3678
101501,101032,186307,67470.3,68309.9,140426,61257.6,61.3684
89132.2,93661.6,174779,63862.4,66652.4,139071,33324,61.3765
76507.4,85907.4,162987,43207.9,47932.8,127121,22257.1,61.39
90613.9,98014.2,174144,52176.2,56991.9,135073,46471.8,61.396
75980.7,79509,158948,53399.1,57049.5,135922,53839.8,61.3964
101866,103909,189166,66742.4,66039.9,143482,40133.6,61.3993
74663.6,82278.1,158206,48299.6,54068.9,134155,26293.8,61.3998
85386.8,86241.7,176821,68592.8,69383.1,141993,39503,61.415
91504,95973.9,174333,53337.9,56518.6,139110,23031.6,61.4186
120593,117499,196161,70876.1,76483.5,144232,32975.8,61.4204
126202,120645,196114,77572,79357.5,148040,51102,61.4299
105906,99525.3,186611,87384.6,89117.6,151327,56858.2,61.4357
136792,132055,203361,63827,62684.4,144204,46912,61.4461
122220,118252,196732,62516.4,61390.1,144739,61646.4,61.449
72255.1,77113.2,159079,38878.7,43083.4,128084,33350.7,61.459
106167,112067,183117,70201.4,72926.5,140452,31177.4,61.4691
88248.2,91969.3,177236,50557.6,54034.7,135302,21618.9,61.4733
96048.3,96397.3,172793,66480.4,69349.7,141625,87088.6,61.4736
124208,122549,185438,81517.9,79229.6,152098,41896.6,61.4746
125236,121535,192499,87308.7,83597.3,151020,37891.7,61.4786
107655,107276,184022,77401.9,76948.3,149843,45363.1,61.4891
113877,111611,196204,98132.9,100193,151373,55945.7,61.5169
75435.9,71548.4,165259,120029,125866,152543,145145,61.5223
97678.9,104275,173491,56427.6,59234,142438,28756,61.523
99337.9,101454,183247,63694.1,66032.6,144156,28473.6,61.5232
114410,122092,193231,54862.3,58533.9,135023,52616.9,61.536
100129,103670,183187,65388.8,67223.9,144071,73943.5,61.58
101526,101789,179378,98576.9,103453,151459,50084.2,61.5954
81851.8,87738,166029,53689.6,56500.3,141045,32599.5,61.6007
81303.8,85710.8,167878,70702.7,75821.9,143695,77468.9,61.6129
107082,102885,182405,95628.7,93124,152488,67573.4,61.6162
104794,105439,182107,68437,67108.6,145075,46624.3,61.6185
76156.1,79600.8,165784,74802.4,82367.3,141362,101344,61.6244
92221.4,90681.1,179324,81957,80302.8,150612,40145.9,61.631
115770,115335,193352,71224.6,70159.8,144784,39630.4,61.6387
71873,80421,154681,61178.6,68645.1,136176,18162.8,61.6461
96833.7,102217,184320,53899,56792.2,137921,32554,61.6519
97364.2,101352,184569,59746.7,62050.8,141766,51006.2,61.654
66354.4,75013.6,155908,36653.9,42598.5,118187,23627,61.6706
68570.9,76037.7,150484,82192.4,96381,144594,24974,61.6715
100627,104519,181362,62902,66581.4,138170,61573.9,61.6719
71506.8,76059.1,162374,52472.6,59620.4,135023,35705.3,61.6784
145566,136772,205928,86342,80976.5,148113,116139,61.6814
138376,133024,199181,107837,101143,159940,137432,61.682
82401.4,87060,176099,56836.9,62185.2,135702,28367.4,61.6986
96952.5,95428.6,179861,85392,88860.4,148561,84161.1,61.7015
68178.9,73876.5,157694,40556.1,44857.5,128904,33376.2,61.702
80615.9,85436.8,172240,38487.2,43749.3,126908,31570.1,61.7065
153085,142730,207479,91253.2,82797.2,153463,78692.8,61.7223
137976,128126,200868,119670,105604,162161,81959.2,61.7229
87347.4,86647.4,176461,77465.6,81833.3,141952,130890,61.7259
100222,99214.7,185453,68495.7,73095.5,141410,60134.9,61.7259
95000.8,96032.8,176205,70867.6,73567.9,143952,35532.3,61.7308
112484,119215,190714,59808.5,61945.4,138700,41813,61.7465
102798,105599,186328,75130.5,80361.6,140797,109394,61.7505
76748.3,79370.7,158604,61700.6,62682.3,143382,5696.7,61.764
112817,113171,192231,73261.3,74196.3,144292,50837.4,61.7681
134885,131809,205248,108157,111544,153030,69277.6,61.7686
95080.9,99364.9,175893,44165.8,48620.4,131258,62905.2,61.7697
85551.1,87764.1,168858,42119.1,45463,136011,23747.6,61.7815
130750,119554,196804,120286,121774,157620,113000,61.784
116660,119213,187310,82120.1,85069.9,148556,60589,61.7894
101153,105888,178854,66500.7,66954.2,144817,58997.6,61.7934
91921.2,91956.2,177374,49453.2,50298.2,135717,25432.1,61.7962
82561.4,84025.5,170249,97592.1,94818.5,154583,24142.4,61.8002
125153,118899,193477,75022.6,70643.7,148429,67930.3,61.8223
109531,109159,187663,85350.7,85432,148592,127568,61.8228
143555,117269,203742,128887,113259,166033,162572,61.8284
72972.7,78693.3,162558,54432,59887.7,135953,24492.3,61.8415
85141,88744,172654,70021.6,75844,141329,26816.5,61.8419
131101,132269,193255,79069.4,83049,144993,75853.3,61.8558
100123,105351,180058,54260.4,59259.1,134744,36974.7,61.8603
69302.8,76497,158860,57839.1,65476.2,135498,20376.3,61.8699
85341.6,82127.1,172102,99835,98044.3,153147,4544.9,61.8701
66283.1,74002.2,152183,53939.8,61610.7,136528,37922.5,61.8726
117864,120051,187610,94651.5,93027.2,155346,42221.9,61.8771
106524,106731,189252,57489.1,60771.6,137764,46650.8,61.8836
138475,130708,197680,117613,106704,162839,126714,61.8893
103690,108744,184250,60712.3,63148.7,142142,65495.5,61.8901
60760.3,67029.6,151868,42376.3,48643.1,131012,23116.7,61.8908
102519,106446,187175,48767.3,52680.9,131661,37715.4,61.9066
93316.5,99769.6,169334,49767,52559.2,134153,60193.2,61.9089
107614,106194,190149,100693,103885,151937,80209.3,61.9103
105669,112395,182374,54853.7,58254.6,137836,30009.5,61.9375
101634,100524,190112,74069.6,76877.9,145920,35376.3,61.948
68735.4,71823.2,156474,54992.9,60313.3,137368,18077.9,61.9733
96809.3,100737,169692,61745.8,62614.6,143211,36747.6,61.9821
113135,112489,196011,83930,86115.3,148251,68138.4,61.9832
107271,108731,189249,75160.1,76778.3,143524,48767.3,62.0032
98267.7,101105,180044,66144.4,70419.7,143570,49950,62.0124
102646,102652,179343,60299,61696.6,138856,60073.1,62.0173
94428.4,100717,174441,49876.9,53107.9,135457,39412.7,62.028
100079,105330,175025,49763.4,53149.1,135881,40395.3,62.0368
91792.2,91162.3,172216,120078,120059,155669,76180.7,62.0486
83983,88015,172260,50133.6,56582.6,130828,31655.9,62.0588
82276.9,86020.8,169964,50109.1,54542.6,136158,43848.5,62.0661
102721,102296,182238,66142.2,68279.3,143671,36584.7,62.0802
135392,135447,200631,86284.9,85587.7,150466,68974.9,62.0945
137506,133219,200714,107422,101285,158267,113091,62.102
75099.2,80293.5,160206,48398.7,53077.9,134791,21257.7,62.1033
113656,112781,186776,76468.1,74308.5,150770,39217.7,62.1048
83477.4,89021.9,166017,46855.2,52331.6,134047,26482.9,62.1066
137778,127156,202941,92253,86470.4,154976,62371.4,62.1103
100450,100324,177084,89654.4,95971.6,147671,32969.6,62.1344
108728,110723,186197,82115.8,83699.9,148858,31134.6,62.1396
80127.7,87293.5,164556,45968.7,50576,132628,24463.5,62.1554
115527,118920,188931,59518.9,62991.4,140676,44687.5,62.156
101162,101267,179877,75898.5,81548.1,142057,50614.6,62.1721
97015.2,104033,172507,67272.6,71903.7,144048,24034.1,62.1741
108472,109342,187520,55159.1,56593.9,134596,38046.7,62.1844
90117.4,92088.9,175751,103461,107508,152125,49303.8,62.192
141717,128770,207334,120932,110137,163544,68400.1,62.208
104753,105142,189451,80959,83585.9,148286,37810.6,62.2135
82930.6,88327,172094,43775.6,47397.2,126159,44617.4,62.2364
114899,110089,191818,78932,76752.5,149065,63989.3,62.2394
113559,118866,183174,69084.1,66809.1,148512,43551.8,62.2533
150625,135907,207443,103099,94829.6,162453,39128.2,62.2583
83919.6,89755,167970,54664.9,59573.8,134988,34709.8,62.2679
80070.1,85972.4,173607,62321.9,67751.4,139174,41682.1,62.2738
107776,111957,180173,59021.1,60449,136314,54426.6,62.2815
70406.5,71034.8,160089,47531.2,50463.2,132236,31659,62.2819
110144,106348,182209,118839,117370,155327,124996,62.2911
95637.1,96063.6,173718,58230.9,62173.4,139430,39381.2,62.293
81798.8,83797.8,164777,84435.5,85884.8,149109,27321.9,62.2938
76340.5,84117.3,161666,52008.7,57365.7,133999,22081.4,62.3053
73998.9,81893.6,159995,43812.9,50824.2,128830,17585.8,62.3116
112468,97570.1,191693,92015.8,87258.5,153201,121996,62.3121
83885.2,86494.2,169225,46956.8,50559.9,136024,30985.3,62.3205
